business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,actual_review_count
TTgpKmTSJs1w60DJkWlLWw,Fairfield Inn by Marriott Philadelphia Airport,8800 Bartram Ave,Philadelphia,PA,19153,39.8868252585,-75.2476465702,3.0,58,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",60
0bvtIbpsqBJZpRKSPwIfNw,Panorama,14 N Front St,Philadelphia,PA,19106,39.950201,-75.142285,4.0,324,1,"{'RestaurantsPriceRange2': '3', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'RestaurantsAttire': ""'dressy'"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'DriveThru': 'False', 'Smoking': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'CoatCheck': 'True', 'NoiseLevel': ""u'quiet'""}","Hotels & Travel, Bars, Food, Wine Bars, Beer, Wine & Spirits, Event Planning & Services, Nightlife, Hotels, Gluten-Free, Restaurants, Italian","{'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '17:0-19:30'}",333
X_1PaKwj4GhqwZ9Fi22WRA,"Homewood Suites by Hilton University City Philadelphia, PA",4109 Walnut St,Philadelphia,PA,19104,39.9546572,-75.205593,3.0,51,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",51
NK0_YatQwVmIFJJyrdNNpQ,The Study at University City,20 S 33rd St,Philadelphia,PA,19104,39.9544058,-75.1900591,4.0,53,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",53
xKyIOJsQdB387ESxUJhWxw,Rittenhouse 1715,1715 Rittenhouse Sq,Philadelphia,PA,19103,39.9484448,-75.1700653,4.0,37,0,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Hotels & Travel, Event Planning & Services, Bed & Breakfast","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",38
7WD63dyoVXKdCFb9ly5EhA,DoubleTree by Hilton Hotel Philadelphia Airport,4509 Island Ave,Philadelphia,PA,19153,39.8889615,-75.2325572,2.5,146,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'WiFi': ""u'free'""}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",148
vOzoWhLhsGyyR8DSvU3nNA,Parker-Spruce Hotel,261 S 13th St,Philadelphia,PA,19107,39.9469753,-75.1624159,2.0,5,0,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Event Planning & Services, Hotels",,7
AXinWDle4ZYGtkdwqkBETQ,Penrose Hotel,2033 Penrose Ave,Philadelphia,PA,19145,39.912507,-75.18395,1.0,148,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel",,152
pFMGXlE1NwEXYPBgw3kRnA,Southern Inn,5741 Woodland Ave,Philadelphia,PA,19143,39.9326866,-75.2245579,4.0,12,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'None'}","Hotels, Event Planning & Services, Restaurants, Hotels & Travel, Breakfast & Brunch",,12
uTZNjhXe5yCTMuEEN_xwEQ,Philadelphia Hotel Bella Vista,752 S 10th St,Philadelphia,PA,19147,39.9403402,-75.1594404,3.5,29,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Event Planning & Services, Bed & Breakfast, Hotels","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-13:0'}",29
EMviUh7Lud2nqnarrqi_tQ,Microtel Inn & Suites by Wyndham Philadelphia Airport,8840 Tinicum Boulevard,Philadelphia,PA,19153,39.8889605,-75.2457544,2.0,133,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Hotels & Travel",,134
EaBgGhjd8rB9KVvCXKaiAw,Aloft Philadelphia Downtown,101 North Broad St,Philadelphia,PA,19107,39.9546225,-75.1627921,3.5,104,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""'free'""}","Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",106
JGhgV4FBAwMTr8w-_UcZJA,Omni Hotel at Independence Park,"401 Chestnut St, Ste 1",Philadelphia,PA,19106,39.9490605,-75.1477326,3.5,106,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",107
ZLjUCF2UaML7S5pSmn5BKg,Canopy by Hilton Philadelphia Center City,1180 Ludlow St,Philadelphia,PA,19107,39.9509385644,-75.1599574301,4.5,35,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True'}","American (New), Hotels & Travel, Restaurants, Event Planning & Services, Venues & Event Spaces, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",35
xV32Y7jne4duaM3H_r_ryQ,Holiday Inn Express Philadelphia - Penns Landing,100 N Columbus Blvd,Philadelphia,PA,19106,39.9528054,-75.140446,3.5,88,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",88
_BTdfZLpjdkdXwA-JuLwhw,The Conwell Inn,1331 Pollet Walk,Philadelphia,PA,19122,39.981812,-75.15764,3.5,25,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",25
YrbQ_OrRo-TYHnVw5y4Kew,Thomas Bond House,129 S 2nd St,Philadelphia,PA,19106,39.9474906,-75.1440147,4.5,35,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",36
lxIJfx79uxpR27Mly3lZ0Q,Penn Tower Hotel,3400 Civic Center Blvd,Philadelphia,PA,19104,39.948655197,-75.1919810278,1.5,6,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Hotels & Travel, Caterers",,6
_8QkK3WwGxNnn54Q1VTTcA,Leneghan's Crusader Inn,7412 Frankford Ave,Philadelphia,PA,19136,40.0382627,-75.0376145,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False'}","Bars, Nightlife, Chicken Wings, Hotels, Restaurants, Event Planning & Services, Hotels & Travel",,6
fUntC7lbyc2VR3np-29D4g,The Spa at The Logan,1 Logan Square,Philadelphia,PA,19103,39.956853,-75.169558,4.0,27,1,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True'}","Hotels & Travel, Hotels, Massage, Event Planning & Services, Day Spas, Beauty & Spas","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",28
UeoR9zNgHzBFFVvbq_44MQ,ROOST East Market,1199 Ludlow St,Philadelphia,PA,19107,39.9513351232,-75.1597861201,4.5,7,1,,"Apartments, Home Services, Real Estate, Hotels & Travel, Event Planning & Services, Hotels",,7
JKR09pJneafnwpUg0FNEzw,Hilton Garden Inn Philadelphia Center City,1100 Arch St,Philadelphia,PA,19107,39.9535723,-75.1580853,3.0,237,1,"{'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True'}","Hotels & Travel, Bars, American (Traditional), Nightlife, Lounges, Hotels, Event Planning & Services, Restaurants, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",241
S2ljhPVQb8wxIN98j0Stcw,Tokio Sushi Bistro & Bed & Breakfast,124 Lombard St,Philadelphia,PA,19147,39.9419748,-75.1448595,2.5,5,1,,"Hotels & Travel, Bed & Breakfast, Hotels, Event Planning & Services",,5
Kg0gJ_3lGToLjuXrLY12Ng,Embassy Suites by Hilton Philadelphia Center City,1776 Benjamin Franklin Pkwy,Philadelphia,PA,19103,39.9564224,-75.1688989,2.5,293,0,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",296
YGVBacpj1YW4q69hlYKoVA,Sonesta Philadelphia Rittenhouse Square,1800 Market St,Philadelphia,PA,19103,39.9525251125,-75.1697713137,3.0,267,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False'}","Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",275
ppEDJRsyGcFqBw10STGDqw,Sheraton Suites Philadelphia Airport,4101 B Island Ave,Philadelphia,PA,19153,39.890563284,-75.2315340866,2.5,151,1,"{'WiFi': ""u'paid'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Venues & Event Spaces, Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",153
mUWEmh14ZgOoSXp24Twntg,Manayunk Extended Stay,3937 Terrace St,Philadelphia,PA,19128,40.0229532,-75.21429,4.5,6,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False'}","Bed & Breakfast, Guest Houses, Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '8:0-21:30', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",6
1yK2rBeQH8tFEcTgOQ9CUQ,Ramada Philadelphia Southwest,2033 Penrose Avenue,Philadelphia,PA,19101,39.9124758,-75.1840924,1.5,30,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels, Hotels & Travel",,30
0hVf3a0oq8ckB8JIDwSgig,Days Inn by Wyndham Philadelphia Convention Center,1227 Race Street,Philadelphia,PA,19107,39.956112,-75.1602156,2.0,51,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Hotels & Travel",,51
tPu6ZX94n260wQprRVohvA,Homewood Suites by Hilton Philadelphia-City Avenue,4200 City Ave,Philadelphia,PA,19131,40.0040060418,-75.217685797,3.0,51,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",52
d_AEJ6ekjX79tL5RZtwZ_g,ROOST Apartment Hotel,111 S 15th St,Philadelphia,PA,19102,39.9505683,-75.1657016,4.5,15,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","Event Planning & Services, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",16
9VEnlasR3YppxZuDyUv3iA,Microtel Inn & Suites,8840 Tincm Ave,Philadelphia,PA,19102,39.88692,-75.24655,2.5,10,1,,"Hotels & Travel, Hotels, Event Planning & Services",,10
A9El2DdT9Qx2tfFc_f279A,Kimpton Hotel Palomar Philadelphia,117 S 17th St,Philadelphia,PA,19103,39.9508293,-75.1686289,4.0,444,1,"{'RestaurantsPriceRange2': '3', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Wedding Planning, Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",454
rcjVayUW3WjF5CL-SBMy-A,Four Seasons Hotel,1 Logan Sq,Philadelphia,PA,19103,39.9568965248,-75.1696477306,4.0,121,0,"{'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4'}","Hotels & Travel, Beauty & Spas, Hotels, Event Planning & Services, Day Spas",,125
MdxSCDMlOPZ2peHIDUZSFg,Courtyard by Marriott Philadelphia Airport,8900 Bartram Ave,Philadelphia,PA,19153,39.8849770662,-75.2513694763,3.5,49,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'free'""}","Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",49
ve6DA3l08JvhROGdjhYviA,Comfort Inn At Penns Landing,100 N Christopher Columbus Blvd,Philadelphia,PA,19106,39.9517693,-75.1405722,3.0,44,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel",,45
xTCSNzu7387VHOPO7DkEzA,"The Notary Hotel, Autograph Collection",21 N Juniper St,Philadelphia,PA,19107,39.9530827357,-75.1621869785,3.5,286,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}","Caterers, Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",288
BzYlrtKVKZ2YZV5mCMXBuw,The Franklin Hotel at Independence Park,401 Chestnut St,Philadelphia,PA,19106,39.9490544471,-75.1476610189,3.0,51,0,"{'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",52
Tb-TrnvMd0iSA2AMHLyGEQ,Best Western Plus Philadelphia Convention Center Hotel,1225 Vine St,Philadelphia,PA,19107,39.957823,-75.159432,2.5,36,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",36
mKJZREPhvsVgHebHK8dFew,The Dwight D,256 S 16th St,Philadelphia,PA,19102,39.9479893,-75.1682766,4.5,21,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels & Travel, Hotels","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",21
8XtpIfn6bjrzKQraKuZHEQ,Renaissance Philadelphia Downtown Hotel,401 Chestnut St,Philadelphia,PA,19106,39.9490202,-75.1478095,3.0,46,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",46
d9T1Jgf4N2vY3dcMlnCgeA,Philadelphia Airport Marriott,"One Arrivals Road, Terminal B",Philadelphia,PA,19153,39.877788,-75.244411,3.0,176,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",179
4hM6GbEq5Jt-YZ0vRN1-Lw,The Gables,4520 Chester Ave,Philadelphia,PA,19143,39.9468926,-75.2121474,5.0,41,1,"{'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True'}","Hotels & Travel, Bed & Breakfast, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",41
0FMOvA2Noq-gieWfnXB7aQ,Live! Casino & Hotel Philadelphia,900 Packer Ave,Philadelphia,PA,19148,39.9091912,-75.1646617,2.5,26,1,,"Event Planning & Services, Arts & Entertainment, Hotels & Travel, Casinos, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",27
p6H295aQCbDJ80GcpqFvwA,Club Quarters Philadelphia,1628 Chestnut St,Philadelphia,PA,19103,39.9512939,-75.1684401,3.0,402,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel",,406
